transaction_id,utr_number,bank_id,amount,timestamp,sender_id,receiver_id,device_type,upi_app,location,hour,is_weekend,is_night,transaction_velocity,account_age_days,receiver_age_days,is_new_receiver,failed_attempts_24h,is_fraud
6307,UPI27701569,Bank B,5320.34,2026-02-06 23:18:00,11764,39196,mobile,Paytm,Mumbai,23,0,1,0.684,86,43,0,2,0
5147,UPI96480590,Bank B,2589.61,2025-12-14 19:48:00,24988,25899,mobile,PhonePe,Mumbai,19,1,0,0.084,575,86,1,0,0
7676,UPI51732300,Bank B,721.32,2025-10-29 03:11:00,12033,29637,mobile,BHIM,Pune,3,0,1,0.511,513,230,1,2,0
5770,UPI13490811,Bank B,2145.49,2026-02-17 10:42:00,21860,27709,mobile,BHIM,Delhi,10,0,0,0.14,924,87,0,0,0
6897,UPI69166349,Bank B,3567.74,2026-03-13 10:54:00,18456,30343,web,PhonePe,Mumbai,10,0,0,0.273,126,318,0,0,0
6955,UPI82451437,Bank B,353.85,2025-12-16 20:43:00,21781,28761,mobile,PhonePe,Delhi,20,0,0,0.38,537,158,1,2,0
4707,UPI73287638,Bank B,104.67,2026-01-11 01:02:00,17089,41259,mobile,GPay,Pune,1,1,1,0.251,305,149,0,1,0
6138,UPI54983390,Bank B,4061.29,2026-03-05 09:09:00,11849,37152,mobile,GPay,Hyderabad,9,0,0,0.131,790,112,0,0,0
6160,UPI35837690,Bank B,9486.28,2025-10-31 19:29:00,18236,38751,mobile,Paytm,Delhi,19,0,0,0.376,513,505,0,2,0
5652,UPI54456203,Bank B,1481.45,2025-12-12 14:10:00,20547,39466,mobile,GPay,Mumbai,14,0,0,0.384,497,445,0,1,0
4455,UPI74840962,Bank B,2504.61,2025-11-21 14:25:00,12428,35035,mobile,Paytm,Mumbai,14,0,0,0.146,473,276,1,1,0
6419,UPI32645163,Bank B,4528.78,2025-12-16 13:48:00,24278,40784,mobile,BHIM,Mumbai,13,0,0,0.38,345,228,0,1,0
4863,UPI63703062,Bank B,4500.52,2025-12-26 17:48:00,13714,32158,mobile,GPay,Bangalore,17,0,0,0.341,1161,98,0,3,0
7653,UPI50783984,Bank B,1587.47,2025-12-19 20:12:00,21422,32807,mobile,PhonePe,Chennai,20,0,0,0.155,246,48,1,0,0
5613,UPI11516880,Bank B,1758.15,2025-11-16 21:44:00,17642,32011,mobile,GPay,Hyderabad,21,1,0,0.39,193,287,0,0,0
4537,UPI55109431,Bank B,402.07,2025-12-20 22:38:00,13462,36518,mobile,GPay,Delhi,22,1,1,0.533,667,198,0,0,0
7364,UPI85364178,Bank B,589.58,2025-11-03 00:14:00,19954,28091,mobile,Paytm,Pune,0,0,1,0.595,447,327,1,1,0
5226,UPI74260851,Bank B,1348.55,2025-11-20 08:32:00,22293,27268,mobile,GPay,Delhi,8,0,0,0.125,1011,108,0,0,0
4191,UPI94593660,Bank B,3571.3,2025-11-09 12:16:00,23662,28780,mobile,GPay,Hyderabad,12,1,0,0.367,568,494,0,1,0
6342,UPI75392477,Bank B,396.03,2026-03-10 14:13:00,19141,33690,mobile,PhonePe,Bangalore,14,0,0,0.19,419,108,1,0,0
5435,UPI75960943,Bank B,3469.66,2025-11-07 02:16:00,20246,33610,mobile,BHIM,Hyderabad,2,0,1,0.519,439,172,1,0,0
6974,UPI50338740,Bank B,749.03,2025-12-23 07:27:00,19403,30381,mobile,PhonePe,Bangalore,7,0,0,0.324,67,94,0,0,0
4755,UPI14514193,Bank B,1530.39,2025-12-21 01:34:00,24202,26077,mobile,PhonePe,Delhi,1,1,1,0.209,837,162,0,0,0
4220,UPI63534245,Bank B,2813.2,2026-03-19 00:58:00,13658,35689,mobile,GPay,Chennai,0,0,1,0.278,343,302,0,1,0
4891,UPI29196357,Bank B,2832.65,2025-10-26 02:21:00,10832,27350,mobile,GPay,Delhi,2,1,1,0.224,1427,90,0,1,0
6099,UPI92891326,Bank B,572.46,2026-03-04 11:49:00,19437,26677,web,PhonePe,Delhi,11,0,0,0.17,281,211,0,0,0
7703,UPI52605030,Bank B,2014.26,2026-01-12 10:46:00,15238,40533,web,Paytm,Chennai,10,0,0,0.188,246,236,1,0,0
5732,UPI64639027,Bank B,947.41,2025-11-30 05:09:00,11893,26976,mobile,GPay,Delhi,5,1,1,0.483,780,171,0,0,0
6320,UPI37481223,Bank B,3330.09,2026-03-28 16:07:00,23320,27544,mobile,GPay,Chennai,16,1,0,0.321,476,527,0,2,0
5378,UPI56330857,Bank B,4294.48,2026-03-08 16:17:00,22841,40848,mobile,GPay,Chennai,16,1,0,0.148,699,743,0,0,0
4116,UPI24891547,Bank B,752.99,2025-11-01 11:21:00,14337,41179,mobile,GPay,Bangalore,11,1,0,0.131,280,293,0,0,0
6367,UPI80171762,Bank B,12808.39,2026-03-28 16:50:00,22861,25501,mobile,PhonePe,Delhi,16,1,0,0.197,175,514,0,0,0
7204,UPI18679772,Bank B,5113.66,2026-03-29 09:24:00,13307,34603,mobile,Paytm,Pune,9,1,0,0.12,670,809,1,0,0
4827,UPI92137559,Bank B,2310.24,2025-10-21 19:54:00,14418,39889,mobile,Paytm,Chennai,19,0,0,0.206,532,105,0,0,0
6115,UPI72264619,Bank B,3202.46,2025-10-17 03:53:00,10427,27190,mobile,PhonePe,Bangalore,3,0,1,0.105,883,58,0,0,0
7677,UPI34802123,Bank B,2214.8,2026-02-08 23:40:00,19554,36936,mobile,BHIM,Chennai,23,1,1,0.904,459,416,0,1,0
7140,UPI32494106,Bank B,5027.55,2026-03-24 21:46:00,21788,41300,mobile,Paytm,Pune,21,0,0,0.204,918,727,0,0,0
7749,UPI49742201,Bank B,324.83,2026-02-07 23:34:00,15432,39241,mobile,PhonePe,Bangalore,23,1,1,0.571,505,110,1,1,0
5722,UPI64731061,Bank B,1952.8,2026-01-20 21:28:00,22493,29176,mobile,PhonePe,Mumbai,21,0,0,0.479,390,139,0,1,1
6086,UPI32362258,Bank B,809.13,2025-10-18 15:20:00,23635,29975,mobile,PhonePe,Mumbai,15,1,0,0.217,602,557,0,0,0
7550,UPI31256343,Bank B,784.75,2026-03-02 15:29:00,22725,38368,mobile,PhonePe,Bangalore,15,0,0,0.252,245,111,0,0,0
5925,UPI37911330,Bank B,2193.41,2025-11-20 22:20:00,13966,31059,mobile,GPay,Bangalore,22,0,1,0.106,393,644,1,0,0
4793,UPI34726864,Bank B,1375.07,2025-10-17 20:30:00,22085,31795,mobile,PhonePe,Delhi,20,0,0,0.311,1329,547,1,2,0
7453,UPI65508476,Bank B,7069.92,2026-01-10 16:38:00,20424,40819,mobile,PhonePe,Bangalore,16,1,0,0.238,158,136,1,0,0
4090,UPI83557463,Bank B,1746.74,2026-02-08 21:49:00,18040,31097,mobile,Paytm,Delhi,21,1,0,0.315,278,132,0,0,0
6682,UPI16001543,Bank B,2355.95,2026-02-23 11:41:00,14138,26963,mobile,GPay,Bangalore,11,0,0,0.27,71,191,0,1,0
4402,UPI58541715,Bank B,1834.42,2025-10-09 17:43:00,23460,35286,mobile,PhonePe,Delhi,17,0,0,0.219,342,57,1,0,0
4239,UPI87873834,Bank B,3620.55,2025-12-13 23:12:00,14426,27109,web,PhonePe,Delhi,23,1,1,0.406,608,368,0,0,0
4443,UPI71175707,Bank B,3463.95,2025-10-19 21:51:00,21397,27544,mobile,GPay,Chennai,21,1,0,0.116,491,100,1,2,0
4454,UPI14199784,Bank B,863.24,2026-01-06 16:35:00,10223,36014,mobile,PhonePe,Mumbai,16,0,0,0.17,254,345,1,0,0
6245,UPI72605658,Bank B,4959.77,2026-03-18 12:21:00,17053,32808,mobile,Paytm,Bangalore,12,0,0,0.198,415,134,0,1,0
7160,UPI74409301,Bank B,5773.23,2025-11-25 05:00:00,17888,30744,web,GPay,Mumbai,5,0,1,0.098,545,316,0,0,0
6381,UPI52311265,Bank B,1275.39,2026-02-10 04:58:00,16395,27273,mobile,PhonePe,Pune,4,0,1,0.463,291,115,0,1,0
5385,UPI92729078,Bank B,1749.32,2025-10-05 21:14:00,13869,34006,mobile,GPay,Delhi,21,1,0,0.556,119,305,1,0,0
5639,UPI35624185,Bank B,84.56,2026-01-28 17:06:00,11918,26183,mobile,Paytm,Delhi,17,0,0,0.424,191,625,0,2,0
5854,UPI30806074,Bank B,6251.87,2025-10-13 05:31:00,12299,32868,mobile,GPay,Hyderabad,5,0,1,0.516,537,475,0,1,0
7218,UPI24883814,Bank B,5629.25,2025-12-12 18:43:00,24742,25892,mobile,GPay,Hyderabad,18,0,0,0.345,502,146,1,0,0
6706,UPI65423383,Bank B,1404.85,2025-10-23 04:20:00,12404,25334,web,GPay,Mumbai,4,0,1,0.127,200,82,0,0,0
5744,UPI45639931,Bank B,10457.42,2026-01-12 12:24:00,12475,29268,mobile,GPay,Delhi,12,0,0,0.325,82,229,0,1,0
6859,UPI53284673,Bank B,1967.71,2026-01-15 18:07:00,19282,39847,mobile,PhonePe,Chennai,18,0,0,0.319,455,174,0,0,0
7064,UPI32953026,Bank B,1069.11,2026-03-23 00:49:00,21516,27346,mobile,PhonePe,Delhi,0,0,1,0.257,905,78,0,0,0
5791,UPI29628916,Bank B,1658.55,2025-11-20 13:57:00,21461,26058,mobile,Paytm,Mumbai,13,0,0,0.331,242,380,0,0,0
6026,UPI70916168,Bank B,1874.34,2025-12-12 14:00:00,24981,32170,mobile,GPay,Chennai,14,0,0,0.608,143,189,0,4,1
5099,UPI95941411,Bank B,3417.64,2026-01-02 04:35:00,22265,32226,mobile,PhonePe,Pune,4,0,1,0.18,459,171,0,1,0
4542,UPI31924136,Bank B,15127.87,2025-12-03 18:10:00,12786,40345,mobile,GPay,Delhi,18,0,0,0.209,409,115,0,0,0
5788,UPI47453421,Bank B,168.77,2026-03-08 15:44:00,14360,38569,mobile,GPay,Bangalore,15,1,0,0.097,199,18,0,1,0
5889,UPI24068071,Bank B,1718.63,2026-01-08 05:55:00,10114,40333,mobile,PhonePe,Pune,5,0,1,0.796,192,625,1,2,0
6785,UPI64617136,Bank B,1429.11,2026-02-26 23:08:00,21597,26737,web,BHIM,Mumbai,23,0,1,0.404,860,74,0,4,0
5130,UPI72194206,Bank B,1067.96,2026-03-26 04:28:00,10640,29630,mobile,PhonePe,Bangalore,4,0,1,0.332,298,285,0,1,0
6436,UPI70886770,Bank B,1287.33,2025-12-11 15:31:00,16775,25231,mobile,PhonePe,Pune,15,0,0,0.247,104,485,1,0,0
6110,UPI47312357,Bank B,868.66,2026-02-01 02:41:00,14617,38380,mobile,Paytm,Chennai,2,1,1,0.403,650,454,0,0,0
6194,UPI23110360,Bank B,166.01,2026-02-09 01:16:00,14937,36401,mobile,PhonePe,Bangalore,1,0,1,0.416,325,569,0,1,0
4439,UPI31288196,Bank B,1986.7,2025-12-22 11:51:00,17397,38551,mobile,BHIM,Pune,11,0,0,0.299,463,243,0,1,0
7412,UPI80784961,Bank B,2591.64,2025-12-04 16:18:00,23547,37104,mobile,GPay,Hyderabad,16,0,0,0.269,81,64,0,1,0
6348,UPI33999338,Bank B,1011.07,2026-02-10 23:51:00,21245,28258,mobile,Paytm,Bangalore,23,0,1,0.135,621,87,0,0,0
4316,UPI92175011,Bank B,1739.35,2025-12-28 11:30:00,11219,34545,mobile,GPay,Chennai,11,1,0,0.528,517,994,0,2,0
7188,UPI78028907,Bank B,635.71,2025-12-31 13:19:00,17696,34264,mobile,BHIM,Delhi,13,0,0,0.314,448,169,0,1,0
7403,UPI87350847,Bank B,3589.66,2026-02-12 12:35:00,11689,30028,mobile,Paytm,Mumbai,12,0,0,0.221,587,280,0,0,0
5468,UPI83329166,Bank B,2475.84,2026-03-27 14:10:00,16154,32942,mobile,PhonePe,Delhi,14,0,0,0.322,280,327,0,0,0
6761,UPI90348648,Bank B,6404.53,2026-03-23 06:26:00,24103,29977,mobile,Paytm,Bangalore,6,0,0,0.126,390,111,0,0,0
4598,UPI19522188,Bank B,486.52,2025-11-10 15:00:00,20515,35398,mobile,BHIM,Bangalore,15,0,0,0.162,621,26,1,2,0
4413,UPI93698545,Bank B,464.34,2025-10-14 21:19:00,22927,41624,mobile,GPay,Bangalore,21,0,0,0.212,306,839,0,1,0
5881,UPI69825818,Bank B,4145.19,2026-03-02 21:33:00,22508,26400,mobile,PhonePe,Bangalore,21,0,0,0.246,530,634,1,0,0
5240,UPI47972559,Bank B,4097.74,2026-02-27 02:48:00,17270,29191,web,GPay,Hyderabad,2,0,1,0.245,774,188,0,0,0
7402,UPI98484519,Bank B,601.9,2025-12-15 20:56:00,19493,34095,web,GPay,Bangalore,20,0,0,0.208,173,215,0,0,0
5677,UPI16775930,Bank B,490.41,2025-11-17 02:33:00,17649,25470,mobile,GPay,Bangalore,2,0,1,0.602,1659,92,1,1,0
4561,UPI48323774,Bank B,433.11,2025-12-28 11:38:00,15586,40353,mobile,GPay,Chennai,11,1,0,0.432,379,252,1,1,0
6087,UPI49464380,Bank B,2925.96,2026-03-17 02:31:00,14257,41086,mobile,PhonePe,Hyderabad,2,0,1,0.563,244,165,0,1,0
4899,UPI56027738,Bank B,7442.25,2026-02-25 19:39:00,18385,34916,mobile,PhonePe,Bangalore,19,0,0,0.422,202,128,0,1,0
4123,UPI68061732,Bank B,901.81,2026-01-03 01:10:00,12779,37939,mobile,GPay,Pune,1,1,1,0.476,543,144,0,1,0
4808,UPI55016691,Bank B,3192.84,2025-12-19 18:50:00,13784,27810,mobile,PhonePe,Pune,18,0,0,0.697,485,220,0,1,0
6212,UPI51858749,Bank B,2143.09,2025-10-08 00:07:00,11169,38239,mobile,GPay,Delhi,0,0,1,0.172,158,421,0,1,0
7526,UPI76284606,Bank B,1685.78,2025-10-07 07:18:00,15053,33592,web,GPay,Hyderabad,7,0,0,0.503,223,229,0,2,0
5036,UPI34372413,Bank B,2043.84,2026-02-23 18:01:00,15800,33702,mobile,BHIM,Chennai,18,0,0,0.541,444,436,0,0,0
5166,UPI84049458,Bank B,8907.63,2025-12-14 13:20:00,18337,35605,mobile,Paytm,Delhi,13,1,0,0.814,681,156,1,1,0
4396,UPI69193368,Bank B,6095.77,2026-01-30 10:34:00,17536,40043,mobile,Paytm,Chennai,10,0,0,0.254,1004,103,0,1,0
6957,UPI37821141,Bank B,3840.74,2025-10-30 06:09:00,18800,33712,mobile,Paytm,Pune,6,0,0,0.143,528,150,1,0,0
4990,UPI43790222,Bank B,1751.34,2026-02-27 01:21:00,24928,29357,mobile,GPay,Hyderabad,1,0,1,0.399,764,220,0,0,0
4780,UPI91986715,Bank B,1135.77,2025-12-25 21:47:00,23692,31146,mobile,Paytm,Delhi,21,0,0,0.163,764,84,1,1,0
5254,UPI88196082,Bank B,69.95,2025-10-30 17:40:00,12560,36313,mobile,Paytm,Pune,17,0,0,0.72,1364,698,1,1,0
5665,UPI51299551,Bank B,3624.08,2025-12-20 19:55:00,21731,37161,mobile,GPay,Delhi,19,1,0,0.146,308,66,0,0,0
6852,UPI48694903,Bank B,6143.54,2025-12-18 10:32:00,20867,37860,mobile,BHIM,Bangalore,10,0,0,0.253,548,43,0,0,0
6502,UPI68918541,Bank B,2677.75,2025-10-08 12:53:00,19947,30594,web,GPay,Delhi,12,0,0,0.268,435,357,0,0,0
5891,UPI88103616,Bank B,2373.7,2026-03-27 06:42:00,19646,30510,mobile,GPay,Bangalore,6,0,0,0.351,1005,560,0,0,0
6428,UPI55248184,Bank B,1291.67,2026-01-21 06:19:00,14299,28391,mobile,PhonePe,Mumbai,6,0,0,0.175,708,700,0,0,0
7081,UPI41481054,Bank B,2678.36,2025-12-17 14:09:00,24733,37083,mobile,GPay,Hyderabad,14,0,0,0.151,262,238,0,0,0
5693,UPI72778191,Bank B,4307.19,2025-10-12 09:01:00,23790,35692,mobile,GPay,Delhi,9,1,0,0.32,523,270,0,0,0
7212,UPI51991204,Bank B,6214.81,2026-02-08 09:46:00,18038,35436,mobile,BHIM,Chennai,9,1,0,0.463,286,465,1,0,0
5228,UPI42909422,Bank B,9714.94,2026-02-24 16:17:00,19416,31807,mobile,GPay,Pune,16,0,0,0.133,416,101,0,1,0
7786,UPI23441981,Bank B,1102.74,2025-12-14 13:42:00,11743,40758,mobile,PhonePe,Chennai,13,1,0,0.194,616,273,1,0,0
6068,UPI70425625,Bank B,3395.22,2026-02-23 12:21:00,13524,28955,mobile,GPay,Delhi,12,0,0,0.398,181,344,0,1,0
4412,UPI99536932,Bank B,384.28,2026-01-16 22:50:00,12451,30554,mobile,PhonePe,Mumbai,22,0,1,0.708,460,281,0,2,0
5981,UPI44401416,Bank B,639.67,2025-10-10 21:21:00,21864,32637,mobile,GPay,Mumbai,21,0,0,0.109,754,130,0,0,0
6179,UPI91498054,Bank B,1377.28,2026-02-22 06:55:00,11624,30690,mobile,PhonePe,Bangalore,6,1,0,0.27,277,72,0,1,0
7018,UPI10677326,Bank B,4959.09,2026-02-20 22:35:00,14190,25370,mobile,PhonePe,Chennai,22,0,1,0.266,399,337,0,0,0
6392,UPI78368810,Bank B,999.57,2026-03-11 11:34:00,17607,27405,web,PhonePe,Chennai,11,0,0,0.233,524,256,0,0,0
4346,UPI34526809,Bank B,1606.03,2026-03-01 01:44:00,19963,33317,mobile,PhonePe,Delhi,1,1,1,0.297,491,383,0,0,0
7415,UPI41058766,Bank B,2912.18,2025-12-31 20:28:00,14489,29687,web,BHIM,Mumbai,20,0,0,0.445,521,47,0,3,0
6740,UPI46376666,Bank B,7937.29,2026-02-25 03:13:00,24569,25402,mobile,BHIM,Delhi,3,0,1,0.304,178,284,0,0,0
7088,UPI93335907,Bank B,1285.03,2026-01-07 00:17:00,15179,27939,mobile,Paytm,Bangalore,0,0,1,0.31,1000,403,0,0,0
6587,UPI34864345,Bank B,8983.18,2026-02-25 11:01:00,13336,31318,mobile,PhonePe,Chennai,11,0,0,0.375,341,61,0,0,0
6758,UPI82631739,Bank B,830.9,2025-11-27 05:42:00,21924,30962,mobile,GPay,Mumbai,5,0,1,0.434,340,822,1,1,0
6770,UPI90578220,Bank B,757.73,2025-10-29 00:10:00,12189,38999,mobile,BHIM,Hyderabad,0,0,1,0.571,942,320,1,0,0
5293,UPI21281636,Bank B,3004.05,2026-03-23 01:46:00,16594,25276,web,PhonePe,Hyderabad,1,0,1,0.296,2383,360,0,1,0
5377,UPI36758461,Bank B,2748.65,2026-03-14 17:22:00,15369,27824,mobile,PhonePe,Delhi,17,1,0,0.167,30,171,1,1,0
4973,UPI90137512,Bank B,13392.44,2025-11-19 06:46:00,23471,39680,mobile,GPay,Pune,6,0,0,0.578,462,379,0,2,0
5273,UPI26255900,Bank B,197.21,2026-01-01 20:12:00,19772,38634,mobile,GPay,Mumbai,20,0,0,0.159,272,94,0,0,0
7443,UPI66962946,Bank B,660.34,2026-02-02 20:11:00,14338,32380,mobile,GPay,Bangalore,20,0,0,0.622,537,174,1,1,1
5823,UPI93804737,Bank B,203.09,2025-10-30 17:49:00,18134,39006,web,BHIM,Mumbai,17,0,0,0.348,596,838,0,1,0
5054,UPI85375428,Bank B,2854.25,2025-10-12 17:45:00,14300,30813,mobile,GPay,Mumbai,17,1,0,0.146,87,62,0,0,0
5466,UPI32652834,Bank B,1613.73,2026-01-24 06:34:00,13514,35155,mobile,GPay,Mumbai,6,1,0,0.148,531,455,0,0,0
4085,UPI67258273,Bank B,4998.33,2025-11-15 15:12:00,24329,26352,mobile,BHIM,Hyderabad,15,1,0,0.161,539,84,0,0,0
6713,UPI62798309,Bank B,1915.38,2025-12-17 04:45:00,12680,33360,mobile,BHIM,Hyderabad,4,0,1,0.315,745,585,0,0,0
5886,UPI62147289,Bank B,4259.19,2025-11-19 09:37:00,15867,36138,mobile,Paytm,Delhi,9,0,0,0.467,302,96,0,2,0
7308,UPI47875169,Bank B,474.9,2026-02-11 10:13:00,11330,38304,web,PhonePe,Delhi,10,0,0,0.109,421,666,0,0,0
5728,UPI66215363,Bank B,894.7,2026-03-28 05:11:00,20749,30562,web,GPay,Mumbai,5,1,1,0.35,304,383,0,2,0
5642,UPI58813225,Bank B,2901.59,2026-03-16 20:19:00,10391,27508,web,PhonePe,Hyderabad,20,0,0,0.541,738,482,1,0,0
4099,UPI70577234,Bank B,3175.79,2026-02-02 12:22:00,17583,32670,mobile,BHIM,Pune,12,0,0,0.466,704,145,0,1,0
4890,UPI83390228,Bank B,1029.96,2026-03-14 15:28:00,15091,31325,mobile,PhonePe,Chennai,15,1,0,0.366,516,519,0,0,0
7482,UPI75060968,Bank B,2762.44,2025-12-02 06:33:00,12429,35039,mobile,GPay,Chennai,6,0,0,0.268,652,238,1,3,1
4644,UPI28496298,Bank B,1993.31,2025-10-04 04:55:00,20590,36274,mobile,GPay,Chennai,4,1,1,0.26,824,422,0,2,1
5387,UPI20007660,Bank B,2948.8,2026-03-20 14:49:00,14305,41548,mobile,Paytm,Bangalore,14,0,0,0.299,254,275,0,0,0
7725,UPI16233449,Bank B,6457.95,2026-03-11 11:09:00,13675,37171,mobile,PhonePe,Mumbai,11,0,0,0.719,494,384,0,1,1
5262,UPI87040507,Bank B,616.12,2025-11-09 03:59:00,13115,38627,mobile,Paytm,Mumbai,3,1,1,0.684,387,357,0,1,0
5334,UPI28184010,Bank B,2550.07,2026-02-08 20:07:00,20724,27558,mobile,PhonePe,Bangalore,20,1,0,0.364,407,73,0,1,0
4192,UPI59272231,Bank B,8401.49,2026-02-04 01:32:00,22642,32969,web,Paytm,Delhi,1,0,1,0.358,840,169,0,1,0
4924,UPI47659209,Bank B,936.51,2026-01-31 00:47:00,19764,32050,mobile,GPay,Mumbai,0,1,1,0.254,410,46,0,0,0
6393,UPI15981241,Bank B,3855.63,2026-03-22 09:33:00,15928,34099,mobile,GPay,Bangalore,9,1,0,0.212,775,73,0,1,0
7541,UPI86473674,Bank B,5744.12,2025-12-22 17:20:00,17027,38647,mobile,GPay,Mumbai,17,0,0,0.309,207,207,0,0,0
5588,UPI98560000,Bank B,2361.46,2025-10-25 09:10:00,21054,28142,mobile,PhonePe,Bangalore,9,1,0,0.145,685,79,0,0,0
6378,UPI38607003,Bank B,1849.32,2025-10-18 17:33:00,23397,32480,web,BHIM,Mumbai,17,1,0,0.572,645,126,0,0,0
5838,UPI87652212,Bank B,13691.47,2025-12-26 01:35:00,11293,37344,mobile,BHIM,Mumbai,1,0,1,0.115,483,42,0,1,0
6006,UPI91677226,Bank B,1771.89,2026-02-07 18:06:00,13061,25487,mobile,GPay,Hyderabad,18,1,0,0.211,420,212,1,0,0
4914,UPI60613635,Bank B,3812.55,2025-10-25 12:45:00,11856,41825,mobile,Paytm,Delhi,12,1,0,0.396,261,443,0,0,0
5428,UPI18724515,Bank B,819.85,2025-12-13 22:00:00,20133,27720,mobile,GPay,Delhi,22,1,1,0.139,335,71,0,1,0
6158,UPI38445417,Bank B,2751.1,2026-03-10 14:28:00,14694,36937,mobile,GPay,Delhi,14,0,0,0.341,398,307,0,0,0
6045,UPI63446763,Bank B,1464.5,2026-02-06 06:03:00,19933,41259,mobile,GPay,Hyderabad,6,0,0,0.684,530,636,1,0,1
7326,UPI46562834,Bank B,3176.96,2026-02-21 15:02:00,23249,39793,mobile,Paytm,Mumbai,15,1,0,0.222,706,421,0,0,0
6776,UPI14351225,Bank B,2984.46,2025-11-15 21:43:00,19004,41410,mobile,GPay,Bangalore,21,1,0,0.189,640,349,1,0,0
6598,UPI12951390,Bank B,406.31,2025-10-20 10:30:00,15825,39720,web,GPay,Mumbai,10,0,0,0.117,268,807,0,0,0
7079,UPI91648490,Bank B,2176.12,2025-10-17 10:12:00,10486,32951,mobile,Paytm,Chennai,10,0,0,0.288,1162,171,1,1,1
7320,UPI24859117,Bank B,2619.56,2026-02-12 03:48:00,11962,25417,mobile,PhonePe,Bangalore,3,0,1,0.22,668,385,0,0,0
4342,UPI19376633,Bank B,779.85,2026-02-12 06:14:00,12901,34852,mobile,PhonePe,Hyderabad,6,0,0,0.216,227,230,1,0,0
5529,UPI31311513,Bank B,103.88,2025-12-24 11:31:00,10006,29678,mobile,Paytm,Delhi,11,0,0,0.378,185,151,0,0,0
5779,UPI99288956,Bank B,2721.8,2026-03-16 12:25:00,17584,30231,mobile,Paytm,Bangalore,12,0,0,0.119,278,179,0,0,0
4395,UPI12446605,Bank B,3893.82,2026-02-27 19:36:00,21821,35269,mobile,GPay,Pune,19,0,0,0.151,1181,164,0,1,0
6024,UPI50688464,Bank B,151.8,2025-10-27 21:39:00,23690,37307,mobile,BHIM,Hyderabad,21,0,0,0.203,335,243,0,2,0
4190,UPI48351045,Bank B,173.74,2026-02-06 15:21:00,23085,34747,mobile,GPay,Bangalore,15,0,0,0.169,241,95,0,0,0
5973,UPI68129234,Bank B,15049.26,2026-01-23 05:05:00,10558,36950,mobile,GPay,Mumbai,5,0,1,0.178,558,64,0,0,1
6763,UPI71194695,Bank B,3283.73,2025-12-05 02:27:00,14382,28656,web,PhonePe,Mumbai,2,0,1,0.411,288,750,1,0,0
6622,UPI58941575,Bank B,490.97,2026-03-26 18:26:00,22732,31519,mobile,GPay,Bangalore,18,0,0,0.12,342,37,0,2,0
6534,UPI59255351,Bank B,1683.34,2025-11-18 07:23:00,23273,25279,web,PhonePe,Chennai,7,0,0,0.226,341,370,0,1,0
6501,UPI32912872,Bank B,2823.73,2025-12-12 21:27:00,24773,34029,mobile,PhonePe,Mumbai,21,0,0,0.207,552,536,1,0,0
5863,UPI37767586,Bank B,4474.25,2025-11-17 18:19:00,16671,28875,mobile,GPay,Bangalore,18,0,0,0.472,145,45,0,2,0
5197,UPI54268297,Bank B,282.92,2025-11-04 12:28:00,12390,34085,mobile,PhonePe,Mumbai,12,0,0,0.645,676,130,0,2,0
6663,UPI93929083,Bank B,1170.15,2025-11-23 10:46:00,16774,27465,mobile,Paytm,Chennai,10,1,0,0.237,367,546,1,0,0
5171,UPI20561523,Bank B,872.81,2026-01-18 12:52:00,10620,27788,mobile,BHIM,Delhi,12,1,0,0.362,243,574,1,2,0
7629,UPI39356506,Bank B,3791.81,2026-02-09 12:36:00,11157,32853,mobile,BHIM,Mumbai,12,0,0,0.135,887,57,0,0,0
5606,UPI61176358,Bank B,7855.12,2025-10-24 15:46:00,23687,27019,mobile,BHIM,Chennai,15,0,0,0.218,87,33,1,0,0
5577,UPI23656447,Bank B,1256.7,2025-12-01 10:38:00,16987,37311,mobile,GPay,Delhi,10,0,0,0.111,161,157,0,0,0
7198,UPI56779484,Bank B,6318.41,2025-10-03 17:48:00,10588,36695,mobile,GPay,Delhi,17,0,0,0.237,522,144,0,0,0
5872,UPI47339263,Bank B,1766.71,2026-02-16 14:00:00,20165,33287,mobile,PhonePe,Hyderabad,14,0,0,0.2,370,181,0,1,0
4588,UPI67916537,Bank B,6066.6,2026-03-03 05:19:00,17840,37955,mobile,GPay,Bangalore,5,0,1,0.5,191,464,1,0,0
4717,UPI39203206,Bank B,1805.55,2026-03-21 14:53:00,10170,40485,mobile,GPay,Bangalore,14,1,0,0.678,496,379,0,2,0
6651,UPI22930697,Bank B,1319.26,2026-03-05 10:17:00,12569,41154,web,GPay,Chennai,10,0,0,0.284,963,336,1,3,0
7385,UPI98957671,Bank B,2915.65,2026-02-25 22:06:00,18976,39609,mobile,Paytm,Hyderabad,22,0,1,0.361,213,123,0,0,0
4654,UPI87205551,Bank B,9885.58,2025-12-23 01:05:00,24211,31349,mobile,GPay,Mumbai,1,0,1,0.525,493,127,1,0,0
5628,UPI70104054,Bank B,5666.0,2025-10-20 18:18:00,19358,33062,mobile,GPay,Pune,18,0,0,0.476,1217,73,0,1,0
7519,UPI14283449,Bank B,4652.0,2025-12-18 00:48:00,23825,38321,mobile,BHIM,Chennai,0,0,1,0.144,614,198,0,0,0
4772,UPI10458234,Bank B,7363.26,2025-12-04 18:02:00,13734,28452,mobile,Paytm,Pune,18,0,0,0.116,577,243,0,0,0
